MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,LotConfig,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,FrstFlrSF,BsmtFinSF2_Flag,LandSlope_Gtl,LandSlope_Mod,LandSlope_Sev,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,RemodAdd,BuiltYear1,BuiltYear2,BuiltYear3,BuiltYear4,BuiltYear5,BsmtFTM_Flag,GasA_Flag,HasGrg,HasPool,SalePrice
120,4,61.0,87.50999942863673,1,1,1,1,1,1,4,1.0,9,5,2005,2005,2,1,3,2,5,3,1,5,3,1,2,21.354156504062622,0,36.0,41.8568990729127,5,1,5,41.8568990729127,1,0,2,0,2,1,5,6,1,1,4,1,2,2,24.0,3,3,14.0,9.055385138137417,0,0,0,2,2010,1,1,7.468513271496337,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,12.675763725937609
50,4,48.0,113.23427043081966,1,2,1,3,1,1,1,1.8,7,5,2003,2003,1,1,1,1,4,3,1,5,3,1,2,36.75595189897821,0,9.1104335791443,37.86819245752297,5,1,5,46.357307945997036,1,0,1,1,1,1,4,6,1,1,5,1,2,2,25.88435821108957,3,3,12.96148139681572,6.557438524302,0,0,0,8,2009,1,3,7.325148957955575,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,12.387085012375499
20,5,84.0,105.33755265810954,1,1,1,1,1,1,1,1.0,8,5,2006,2006,1,1,1,1,4,3,1,4,3,3,2,4.898979485566356,0,40.39801975344831,40.69397989875161,5,1,5,40.69397989875161,0,0,2,0,3,1,4,7,1,0,0,1,2,3,28.74021572639983,3,3,0.0,12.083045973594572,0,0,0,7,2007,1,1,7.412160334945205,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,12.428015476267865
190,2,33.0,66.75327707311455,1,1,1,1,1,1,2,2.0,4,5,1920,2008,1,1,3,1,3,3,3,3,3,1,1,0.0,0,27.129319932501073,27.129319932501073,4,1,5,38.1051177665153,0,0,2,0,2,3,3,8,1,0,0,0,0,0,0.0,0,1,0.0,0.0,0,0,0,6,2009,2,2,6.601230118728877,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,11.635143097694478
20,4,66.0,87.98863562983574,1,1,1,1,1,1,1,1.0,5,7,1966,1966,1,1,2,1,3,3,2,3,3,1,4,27.622454633866266,0,13.856406460551018,30.903074280724887,5,1,5,30.903074280724887,1,0,1,0,3,1,3,6,1,0,0,1,1,1,19.6468827043885,3,3,0.0,0.0,1,0,0,1,2007,1,1,6.86171134048073,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,11.751942365440728
60,4,69.0,117.76671855834313,1,3,1,2,1,1,1,2.0,6,6,1997,1997,1,1,1,1,3,3,1,4,3,3,2,13.490737563232042,0,24.73863375370596,28.178005607210743,4,1,5,38.34057902536163,0,1,2,0,3,1,3,6,1,0,0,1,3,2,19.697715603592208,3,3,0.0,8.660254037844387,0,0,0,7,2007,1,1,6.677083461247136,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,12.083905011555967
50,2,52.0,78.99367063252599,1,1,1,1,1,1,1,1.8,6,6,1934,1950,1,1,4,1,3,3,1,3,3,1,1,0.0,0,28.5657137141714,28.5657137141714,3,1,5,34.292856398964496,0,0,1,0,3,1,3,6,1,1,4,2,1,2,22.978250586152114,3,3,10.583005244258363,0.0,1,2,400,9,2006,1,1,6.704414354964107,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,11.648330101976432
90,2,110.0,92.04346799203081,2,3,2,2,8,1,3,1.0,5,5,1963,1963,1,1,4,1,2,3,2,4,3,4,5,10.198039027185569,712,0.0,28.5657137141714,3,0,5,28.5657137141714,1,0,1,0,2,1,3,5,1,0,0,4,1,2,22.715633383201094,3,3,10.295630140987,0.0,0,0,0,5,2010,1,1,6.704414354964107,26.68332812825267,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,11.608235644774552
20,4,68.0,224.21195329419885,1,2,4,1,1,1,1,1.0,9,5,1981,1987,1,3,8,1,4,3,2,5,3,4,2,42.5440947723653,0,5.656854249492381,42.91852746774987,4,1,5,42.91852746774987,2,0,0,1,0,1,4,5,1,1,4,1,3,3,29.899832775452108,3,3,29.274562336608895,8.48528137423857,0,0,0,11,2006,1,1,7.518607216815252,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,12.86099861326992
80,4,60.0,84.4630096551147,1,1,2,1,1,1,1,4.0,5,5,1955,1955,1,1,3,1,3,3,2,3,3,1,3,19.595917942265423,0,0.0,19.595917942265423,3,1,5,36.87817782917155,0,0,1,0,3,1,3,6,2,1,3,2,1,2,23.916521486202797,3,3,0.0,7.0710678118654755,1,0,0,2,2007,1,1,7.215239978730097,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,11.77528972943772
20,4,100.0,100.87120500916008,1,2,1,1,1,1,1,1.0,6,5,1964,1964,1,1,2,2,3,3,2,3,3,1,4,22.135943621178654,0,30.577769702841312,37.749172176353746,4,1,5,37.749172176353746,0,0,2,0,3,1,3,7,1,1,4,1,2,2,24.0,3,3,0.0,0.0,0,0,0,7,2008,1,1,7.261927092702751,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,12.103486056755072
160,5,24.0,51.42956348249516,1,1,1,1,1,1,5,2.0,8,5,1999,2000,1,1,3,2,4,3,1,4,3,1,2,25.475478405713993,0,17.916472867168917,31.144823004794873,5,1,5,41.701318923986086,1,0,2,1,3,1,4,7,1,0,0,1,3,2,21.908902300206645,3,3,10.723805294763608,0.0,0,0,0,8,2009,1,3,6.890609120147166,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,12.058152515453552
60,4,89.0,107.91200118615167,1,2,1,2,1,1,1,2.0,7,5,2004,2004,1,1,1,1,4,3,1,4,3,1,1,0.0,0,29.32575659723036,29.32575659723036,5,1,5,41.47288270665544,0,0,2,1,3,1,4,7,1,0,0,1,2,2,23.769728648009426,3,3,0.0,8.366600265340756,0,0,0,8,2006,1,1,6.756932389247553,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,12.188417710291453
60,4,66.0,116.9700816448377,1,3,3,3,1,1,1,2.0,10,5,2006,2006,2,1,1,2,5,3,1,5,3,4,1,0.0,0,37.54996671103717,37.54996671103717,5,1,5,54.26785420486054,0,0,3,1,3,1,4,10,1,1,4,3,3,3,25.317977802344327,3,3,13.856406460551018,0.0,0,0,0,10,2006,2,2,7.262628600974241,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,12.991753427493052
20,4,60.0,84.8528137423857,1,1,2,1,1,1,1,1.0,5,7,1972,1972,1,1,2,1,3,3,2,3,3,3,3,25.13961017995307,0,12.165525060596439,27.92848008753788,5,1,5,27.92848008753788,0,0,1,0,2,1,3,4,1,0,0,2,1,1,18.76166303929372,3,3,14.0,0.0,1,0,0,1,2008,1,1,6.659293919683638,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,11.73526869611367
20,4,63.0,114.33284742365161,1,1,1,1,6,1,1,1.0,6,5,2004,2004,1,1,1,1,3,3,1,4,3,1,3,30.675723300355934,0,14.730919862656235,34.02939905434711,5,1,5,34.02939905434711,1,0,1,1,3,1,4,5,1,0,0,2,1,2,24.0,3,3,0.0,7.0710678118654755,0,0,0,5,2006,2,2,7.05444965813294,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,11.970350312009105
75,2,60.0,84.8528137423857,1,1,1,1,1,1,1,2.5,5,7,1920,1996,1,1,3,1,3,3,3,3,2,1,1,0.0,0,23.021728866442675,23.021728866442675,3,0,5,33.331666624997915,0,0,1,0,3,1,2,6,1,0,0,2,1,1,16.97056274847714,3,1,0.0,0.0,0,0,0,3,2007,1,1,6.364750756851911,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,11.522875795823397
120,4,44.0,80.26207074328447,1,2,1,1,1,1,4,1.0,8,5,2006,2006,1,1,1,3,4,3,1,4,4,2,2,4.898979485566356,0,36.68787265568828,37.013511046643494,5,1,5,37.013511046643494,0,0,2,0,2,1,4,6,1,1,4,1,2,2,22.0,3,3,10.954451150103322,7.0,0,0,0,10,2007,1,1,7.222566018822171,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,12.218495165528731
70,2,50.0,101.4889156509222,1,2,2,1,4,2,1,2.0,7,6,1921,1950,1,1,9,1,3,3,3,3,3,1,1,0.0,0,24.0,24.0,4,1,5,41.352146256270665,0,0,2,0,3,1,3,9,1,0,0,2,1,2,21.908902300206645,3,3,3.4641016151377544,3.3166247903554,2,0,0,4,2010,1,1,6.804614520062624,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,11.84939770159144
60,4,69.0,96.82458365518542,1,1,1,1,1,1,1,2.0,7,5,1997,1998,1,1,1,2,3,3,1,4,3,1,2,27.184554438136374,0,17.832554500127006,32.51153641401772,5,1,5,45.09988913511872,1,0,2,1,3,1,4,8,1,0,0,1,2,2,25.39685019840059,3,3,24.0,6.0,2,0,0,2,2009,1,1,6.963189985870238,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,12.299107511497363
60,4,76.0,97.93365100924197,1,1,1,1,1,1,1,2.0,8,5,2004,2005,1,1,1,2,4,3,1,5,3,3,1,0.0,0,33.80828300875393,33.80828300875393,5,1,5,49.72926703662542,0,0,2,1,4,1,4,9,1,1,4,3,2,3,29.189039038652847,3,3,13.856406460551018,12.288205727444508,0,0,0,10,2007,1,1,7.04141166379481,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,12.666657052859417
20,4,69.0,141.06735979665885,1,1,1,1,7,1,1,1.0,7,5,1970,1989,1,1,5,2,3,3,2,4,3,4,2,30.199337741083,0,32.17141588429082,44.12482294582042,3,1,5,46.97871858618538,1,0,2,0,3,1,3,7,2,1,4,1,2,2,24.0,3,3,17.349351572897472,0.0,0,0,0,7,2010,1,1,7.699389406256737,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,12.100712129872347
20,4,72.0,103.27148686835103,1,2,1,1,1,1,1,1.0,7,5,2003,2003,1,1,1,2,4,3,1,4,3,3,2,31.827660925679098,0,20.97617696340303,38.118237105091836,5,1,5,38.45776904605882,1,0,2,0,3,1,4,7,1,0,0,1,2,2,23.62202362203543,3,3,12.0,5.385164807134504,0,0,0,6,2007,1,1,7.2991214627108,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,12.328290278254423
30,2,47.0,67.88225099390856,1,1,1,2,3,1,1,1.0,4,6,1945,1950,1,1,3,1,3,4,2,3,3,1,1,0.0,0,27.331300737432898,27.331300737432898,3,1,5,27.331300737432898,0,0,1,0,2,1,3,4,1,0,0,1,1,1,14.832396974191326,3,3,0.0,0.0,0,0,0,6,2010,1,1,6.616065185132817,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,11.289781913656018
50,4,81.0,124.87193439680512,1,1,1,2,1,1,1,1.8,7,4,1953,1953,1,1,7,1,4,3,2,3,3,1,4,24.55605831561735,0,26.476404589747453,36.11094017053558,3,1,5,47.82258880487337,0,0,2,0,3,1,3,7,1,1,3,1,3,2,25.826343140289914,3,3,0.0,4.58257569495584,0,0,0,7,2006,1,1,7.1731917424865985,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12.323855681186558
20,4,95.0,116.83749398202616,1,2,1,1,1,1,1,1.0,7,6,1973,1973,1,1,5,2,3,4,2,4,3,4,3,43.3589667773576,0,18.520259177452136,47.148700936505136,5,1,5,47.148700936505136,1,0,2,0,3,1,3,8,1,2,4,1,3,2,22.715633383201094,3,3,17.320508075688775,0.0,0,0,0,2,2007,1,1,7.706612913964197,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,12.404923504275338
20,4,69.0,87.17224328879004,1,1,1,2,1,1,1,1.0,4,6,1982,2006,1,1,2,1,3,3,2,3,3,1,3,23.769728648009426,0,16.73320053068151,29.068883707497267,3,1,5,29.068883707497267,1,0,1,0,2,1,3,4,1,0,0,2,1,2,18.973665961010276,3,3,0.0,0.0,0,0,0,6,2007,1,1,6.739336627357174,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,11.771436160121729
60,4,74.0,100.70253224224304,1,2,1,2,1,1,1,2.0,7,5,1998,1998,1,1,1,2,3,3,1,4,3,1,1,0.0,0,28.844410203711913,28.844410203711913,4,1,5,41.44876355212541,0,0,2,1,3,1,3,7,1,1,3,1,3,2,20.663978319771825,3,3,0.0,9.695359714832659,0,0,0,12,2009,1,1,6.785587645007929,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,12.128111104060462
20,4,85.0,100.99504938362078,1,1,1,1,1,1,1,1.0,5,7,1954,2003,1,1,4,2,3,3,2,3,3,1,3,17.88854381999832,362,20.09975124224178,32.95451410656816,4,1,5,32.95451410656816,1,0,1,0,3,1,3,6,1,0,0,1,1,2,22.135943621178654,3,3,0.0,0.0,4,0,0,5,2010,1,1,6.990256500493881,19.026297590440446,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,11.883799128308773
50,2,60.0,76.0920495189872,1,1,1,2,1,1,1,2.0,3,6,1915,1950,4,1,1,1,4,4,2,2,3,1,1,0.0,0,28.982753492378876,28.982753492378876,4,0,5,40.06245124802026,0,0,2,0,3,2,3,8,1,0,0,2,1,1,19.467922333931785,3,3,0.0,0.0,0,0,0,5,2010,1,1,6.733401891837359,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,11.584315461056901
180,2,21.0,39.949968710876355,1,1,1,1,1,1,5,4.0,4,5,1973,1973,1,1,6,1,3,3,2,4,3,4,2,21.494185260204677,0,0.0,21.494185260204677,3,1,5,31.432467291003423,1,0,1,0,2,1,3,5,1,0,0,3,1,1,17.233687939614086,3,3,10.954451150103322,10.04987562112089,4,0,0,11,2009,1,1,6.26530121273771,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,11.418614785498987
20,4,69.0,92.05976319760984,1,2,1,1,1,1,1,1.0,4,7,1956,1956,1,1,1,1,3,3,2,3,3,1,3,15.0996688705415,0,26.90724809414742,30.854497241083024,5,1,4,30.854497241083024,0,0,1,0,2,1,3,4,1,0,0,2,1,1,16.822603841260722,3,3,0.0,0.0,0,0,0,4,2008,1,1,6.858565034791365,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,11.818570237796182
50,2,50.0,92.92470069900683,1,1,1,1,1,1,1,1.8,5,5,1948,2001,1,1,4,1,3,3,2,3,3,1,4,18.33030277982336,41,17.175564037317667,25.92296279363144,3,1,5,35.84689665786984,1,0,1,0,2,1,3,6,2,0,0,2,1,1,15.491933384829668,3,3,0.0,0.0,1,0,0,1,2008,1,1,6.977281341630747,6.4031242374328485,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,11.751942365440728
90,4,72.0,103.81714694596457,1,1,1,1,1,1,3,1.0,4,5,1968,1968,2,1,2,1,3,3,2,3,3,1,1,0.0,0,42.04759208325728,42.04759208325728,3,0,5,42.04759208325728,0,0,2,0,4,2,3,8,1,0,0,0,0,0,0.0,0,3,0.0,0.0,0,0,0,4,2010,1,1,7.477604243197589,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,11.824079893607152
50,2,60.0,102.17631819555841,1,1,1,2,1,1,1,2.0,5,6,1910,1981,1,1,4,1,3,3,1,3,3,1,1,0.0,0,20.97617696340303,20.97617696340303,4,1,5,35.07135583350036,0,0,1,1,2,1,3,5,1,0,0,2,1,2,20.97617696340303,3,3,8.602325267042627,0.0,1,0,0,5,2009,1,1,6.525029657843462,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,11.608235644774552
60,4,100.0,114.0175425099138,1,1,1,2,1,1,1,2.0,6,6,1968,1968,1,1,1,2,3,4,2,4,3,1,5,21.166010488516726,0,21.166010488516726,29.93325909419153,3,1,5,46.281745861624536,0,0,2,1,4,1,4,8,1,1,4,1,3,1,22.561028345356956,3,3,0.0,8.48528137423857,0,0,0,6,2009,1,1,7.074963197966044,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,12.173032791451973
120,2,32.0,67.08203932499369,1,1,1,4,1,1,4,1.0,6,5,1998,1998,2,1,1,2,3,4,1,5,4,1,2,34.655446902326915,0,6.0,35.17101079013795,5,1,5,36.565010597564445,1,0,2,0,2,1,3,5,1,0,0,1,3,2,20.12461179749811,3,3,0.0,14.106735979665885,0,0,0,3,2006,1,1,7.198183577101943,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,11.941455846009388
20,4,78.0,101.02474944289642,1,1,1,1,1,1,1,1.0,8,5,2007,2007,1,1,1,3,3,3,1,4,3,1,2,5.744562646538029,0,39.11521443121589,39.534794801541594,5,1,5,39.534794801541594,0,0,2,0,3,1,4,6,1,1,4,1,2,3,27.53179979587241,3,3,12.0,9.9498743710662,0,0,0,10,2008,1,1,7.354362330421477,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,12.409013489526863
20,4,80.0,94.29740187301027,1,2,1,1,1,1,1,1.0,5,5,1960,1960,1,1,3,4,3,3,2,3,3,1,1,0.0,0,32.63433774416144,32.63433774416144,4,1,5,32.63433774416144,0,0,1,1,3,1,3,6,1,0,0,2,1,2,21.470910553583888,3,3,8.602325267042627,0.0,0,0,0,7,2007,3,1,6.970730078143525,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,11.747997587149712
80,4,69.0,92.35799911215054,1,2,1,1,1,1,1,4.0,7,5,1995,1996,1,1,2,2,3,3,1,4,3,1,1,0.0,0,19.595917942265423,19.595917942265423,4,1,5,38.39270764090493,0,0,2,1,3,1,3,7,1,1,3,3,3,2,20.0,3,3,10.954451150103322,8.48528137423857,0,2,700,5,2009,1,1,6.6895992691789665,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,12.034691028774553
60,4,121.0,126.72410978184064,1,1,1,2,1,1,1,2.0,8,5,1991,1992,2,1,2,2,4,3,2,4,3,1,1,0.0,0,35.888716889852724,35.888716889852724,5,1,5,49.16299421312742,0,0,2,1,4,1,4,9,1,1,3,1,1,2,21.494185260204677,3,3,11.269427669584644,9.055385138137417,0,0,0,4,2006,1,1,7.170888478512505,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,12.468436909997665
60,4,122.0,109.13752791776072,1,3,1,1,1,1,1,2.0,6,5,2005,2005,1,1,1,1,4,3,1,4,3,3,1,0.0,0,26.153393661244042,26.153393661244042,5,1,5,39.496835316262995,0,0,2,1,3,1,4,6,1,1,4,3,3,2,20.0,3,3,10.0,6.164414002968976,0,0,0,3,2009,1,1,6.52795791762255,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,12.066810578196666
160,5,40.0,62.85698051927089,1,1,1,2,1,1,4,2.0,6,5,2009,2009,1,1,1,3,4,3,1,4,3,3,1,0.0,0,24.73863375370596,24.73863375370596,5,1,5,34.9857113690718,0,0,2,1,2,1,4,4,1,0,0,2,2,2,22.978250586152114,3,3,0.0,15.297058540778355,0,0,0,6,2009,2,2,6.416732282512326,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,12.010665849187564
50,1,105.0,92.03260291874831,1,2,1,2,2,2,1,1.8,3,2,1915,1982,2,1,5,1,2,2,2,3,2,1,1,0.0,0,31.827660925679098,31.827660925679098,3,0,5,39.06404996924922,0,0,1,0,2,1,2,6,1,0,0,0,0,0,0.0,0,1,0.0,0.0,1,0,0,10,2009,4,3,6.920671504248683,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,11.350406535472453
20,4,60.0,89.83317872590283,1,1,1,1,1,1,1,1.0,4,5,1994,1995,1,1,1,1,3,3,1,4,3,1,2,24.24871130596428,0,20.049937655763422,31.464265445104548,5,1,5,31.464265445104548,1,0,1,0,3,1,3,5,1,0,0,0,0,0,0.0,0,3,0.0,0.0,0,0,0,8,2007,1,1,6.897704943128636,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,11.724805824005728
20,4,60.0,84.8528137423857,1,1,1,1,1,1,1,1.0,4,5,1950,1950,1,1,7,1,3,3,4,0,0,0,0,0.0,0,0.0,0.0,3,1,4,32.2490309931942,0,0,1,0,2,1,3,4,1,0,0,2,1,2,20.493901531919196,3,3,0.0,5.385164807134504,0,0,0,7,2006,1,1,6.946975992135418,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,11.607326140391713
20,4,85.0,92.19544457292888,1,1,1,1,1,1,1,1.0,5,3,1961,1961,2,1,2,4,3,3,2,3,3,1,5,24.49489742783178,0,25.199206336708304,35.14256678161116,3,1,5,35.14256678161116,0,0,1,0,2,1,3,6,1,0,0,1,1,2,21.908902300206645,3,3,0.0,0.0,4,0,0,12,2006,1,3,7.118826249062078,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,11.498826540590727
30,4,80.0,115.58546621439912,1,2,3,1,1,1,1,1.0,5,7,1921,2006,1,1,4,1,3,4,3,4,3,1,3,26.70205984563738,0,12.767145334803704,29.597297173897484,5,1,5,31.04834939252005,1,0,1,0,2,1,3,5,1,0,0,2,1,2,20.784609690826528,3,3,0.0,0.0,0,0,0,8,2009,1,1,6.871091294610546,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,12.004568269319446
190,1,60.0,84.8528137423857,1,1,1,2,1,1,2,2.5,6,6,1910,1998,2,1,3,1,3,3,3,3,2,2,5,32.341923257592455,0,12.96148139681572,34.84250278036869,5,0,5,47.86439177509728,0,1,2,0,4,2,3,9,1,1,4,2,1,2,22.494443758403985,3,3,0.0,0.0,0,0,0,11,2007,1,1,7.138866999945524,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,11.804848531679264
